scenario_key,importer,commodity,year,shock_rank,baseline_imports,supplier_count,largest_supplier_share,top3_supplier_share,top5_supplier_share,HHI,entropy,normalized_entropy,import_dependence,calorie_share,protein_share,lost_supply,shock_loss_share,remaining_import_share,replacement_rate,total_replacement,tier1_replacement,tier2_replacement,tier3_replacement,tier1_replacement_share,tier2_replacement_share,tier3_replacement_share,unreplaced_supply,unreplaced_loss_share,residual_import_share,new_origin_share,new_origin_required,historical_supplier_required,type,resilience_profile,capacity_status
272_Sugar_2018_R1,272,Sugar,2018,1,434.09,10.0,0.9680711373217536,0.9930198806699072,0.9987560183372112,0.9375009786244768,0.1830573100122999,0.0795007796103947,,,,420.23,0.9680711373217536,0.0319288626782464,1.0,420.23,420.23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sugar_2019_R1,272,Sugar,2019,1,618.1899999999999,9.0,0.916223167634546,0.991475112829389,0.9986250181982884,0.8423329228542286,0.3765521059071038,0.1713762488327945,,,,566.4,0.916223167634546,0.0837768323654539,1.0,566.4,566.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sugar_2020_R1,272,Sugar,2020,1,570.7900000000001,9.0,0.8485782862348674,0.9794845740114576,0.994113421748804,0.7306962659751405,0.5867776735556304,0.2670540278895859,,,,484.36,0.8485782862348674,0.1514217137651325,1.0,484.36,484.36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sugar_2021_R1,272,Sugar,2021,1,579.5799999999999,11.0,0.8628317057179338,0.995306946409469,0.9986887056144104,0.7612569759600393,0.4417395395986593,0.1842196965854744,,,,500.08,0.8628317057179338,0.1371682942820662,1.0,500.08,500.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sugar_2022_R1,272,Sugar,2022,1,571.33,12.0,0.4549734829258046,0.9434477447359668,0.9830920833843836,0.340044554759191,1.2627213802532606,0.5081564654998165,,,,259.94,0.4549734829258046,0.5450265170741954,1.0,259.94,259.94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sugar_2023_R1,272,Sugar,2023,1,278.57,10.0,0.4330329899127688,0.9656100800516924,0.990020461643393,0.3297987671844682,1.228897616879398,0.5337034538347789,,,,120.63,0.4330329899127688,0.5669670100872313,1.0,120.63,120.63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sunflower Oil_2010_R1,272,Sunflower Oil,2010,1,4202.0,6.0,0.841742027605902,0.9861970490242742,0.9997620180866256,0.7250600958134893,0.5446763165768621,0.303989640312338,,,,3537.0,0.841742027605902,0.158257972394098,,,,,,,,,3537.0,0.841742027605902,0.158257972394098,,0,0,capacity_history_insufficient,,capacity_history_insufficient
272_Sunflower Oil_2011_R1,272,Sunflower Oil,2011,1,1267.0,8.0,0.399368587213891,0.925019731649566,0.9968429360694552,0.301642258808227,1.3187100357069037,0.6341654762949526,,,,506.0,0.399368587213891,0.600631412786109,1.0,506.0,506.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sunflower Oil_2012_R1,272,Sunflower Oil,2012,1,3289.0,12.0,0.5117056856187291,0.861051991486774,0.9644268774703556,0.344880033050086,1.381136790560633,0.5558103322225263,,,,1683.0,0.5117056856187291,0.4882943143812709,1.0,1683.0,1683.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sunflower Oil_2013_R1,272,Sunflower Oil,2013,1,14140.0,14.0,0.3443422913719943,0.950990099009901,0.9816831683168316,0.3059401539264857,1.3175131244592608,0.4992362650383717,,,,4869.0,0.3443422913719943,0.6556577086280057,1.0,4869.0,4869.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sunflower Oil_2014_R1,272,Sunflower Oil,2014,1,6043.44,24.0,0.3619197013621381,0.952477396979204,0.9917877897356472,0.3090241483937246,1.2809294555889794,0.4030546755870205,,,,2187.24,0.3619197013621381,0.6380802986378619,1.0,2187.24,2187.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sunflower Oil_2015_R1,272,Sunflower Oil,2015,1,8602.13,7.0,0.8773524696790215,0.9993850360317736,0.9999930249833472,0.7824117955467048,0.4107395946308212,0.2110783968264024,,,,7547.1,0.8773524696790215,0.1226475303209785,1.0,7547.1,7547.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sunflower Oil_2016_R1,272,Sunflower Oil,2016,1,12949.55,11.0,0.6964303778895792,0.9620990690796204,0.9980107416860045,0.5215829671815384,0.932126873818524,0.3887270992993458,,,,9018.46,0.6964303778895792,0.3035696221104208,1.0,9018.46,9018.46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sunflower Oil_2017_R1,272,Sunflower Oil,2017,1,16838.399999999998,12.0,0.4900085518814139,0.9881033827442036,0.9995189566704672,0.3933209277144223,1.0427776899187415,0.419644613212213,,,,8250.96,0.4900085518814139,0.5099914481185861,1.0,8250.96,8250.96,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sunflower Oil_2018_R1,272,Sunflower Oil,2018,1,10308.53,14.0,0.4170342425156642,0.9778173997650488,0.996860852129256,0.3316830486003291,1.1857256975783443,0.4492989539379231,,,,4299.01,0.4170342425156642,0.5829657574843358,1.0,4299.01,4299.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sunflower Oil_2019_R1,272,Sunflower Oil,2019,1,3607.85,10.0,0.8829579943733803,0.9558379644386544,0.9875022520337596,0.7829287517764344,0.5487759340138876,0.2383303599435344,,,,3185.58,0.8829579943733803,0.1170420056266197,1.0,3185.58,3185.58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sunflower Oil_2020_R1,272,Sunflower Oil,2020,1,13462.37,13.0,0.9809000941141864,0.995884825628771,0.9992779874568888,0.9622962412865244,0.1189001738674561,0.0463557588462988,,,,13205.24,0.9809000941141864,0.0190999058858135,1.0,13205.24,13205.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sunflower Oil_2021_R1,272,Sunflower Oil,2021,1,8009.79,12.0,0.4060106444738252,0.7521582962849213,0.969738282776452,0.2508494071956438,1.5947069487010117,0.6417572864707268,,,,3252.06,0.4060106444738252,0.5939893555261748,1.0,3252.06,3252.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sunflower Oil_2022_R1,272,Sunflower Oil,2022,1,3479.31,13.0,0.5047322601320376,0.9165380492109068,0.9776679858937546,0.3492354213582166,1.3012175621664408,0.5073073113046652,,,,1756.12,0.5047322601320376,0.4952677398679623,1.0,1756.12,1756.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Sunflower Oil_2023_R1,272,Sunflower Oil,2023,1,10520.83,17.0,0.6969725772586383,0.9660701674677756,0.9858423717520384,0.5401343002744087,0.8916965118563991,0.3147297444885626,,,,7332.73,0.6969725772586383,0.3030274227413617,1.0,7332.73,7332.73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Wheat_2010_R1,272,Wheat,2010,1,675.0,6.0,0.5555555555555556,0.8399999999999999,0.994074074074074,0.363761865569273,1.295562871749292,0.7230674060885306,,,,375.0,0.5555555555555556,0.4444444444444444,,,,,,,,,375.0,0.5555555555555556,0.4444444444444444,,0,0,capacity_history_insufficient,,capacity_history_insufficient
272_Wheat_2011_R1,272,Wheat,2011,1,1100.0,10.0,0.5327272727272727,0.8654545454545453,0.9499999999999998,0.3447619834710743,1.3897369096019514,0.6035550711374057,,,,586.0,0.5327272727272727,0.4672727272727273,1.0,586.0,586.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Wheat_2012_R1,272,Wheat,2012,1,2445.0,11.0,0.2597137014314928,0.7247443762781185,0.8842535787321062,0.1914607249049643,1.86487742572099,0.7777142925615167,,,,635.0,0.2597137014314928,0.7402862985685071,1.0,635.0,635.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Wheat_2013_R1,272,Wheat,2013,1,1212.0,7.0,0.6592409240924092,0.8349834983498349,0.9348184818481848,0.4574034136086875,1.2214327107604883,0.6276922453760062,,,,799.0,0.6592409240924092,0.3407590759075908,1.0,799.0,799.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Wheat_2014_R1,272,Wheat,2014,1,2619.36,11.0,0.7603002260094068,0.9362019730010384,0.9738218496121188,0.5998119246237767,0.8715358015385521,0.3634586595274697,,,,1991.5,0.7603002260094068,0.2396997739905931,1.0,1991.5,1991.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Wheat_2015_R1,272,Wheat,2015,1,1131.86,13.0,0.4644920749916067,0.918072906543212,0.9624335165126428,0.3526592178338816,1.3076891754960518,0.5098304072522655,,,,525.74,0.4644920749916067,0.5355079250083933,1.0,525.74,525.74,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Wheat_2016_R1,272,Wheat,2016,1,630.35,14.0,0.5912905528674546,0.9208059014833028,0.9535654794955182,0.412111601411203,1.243241702838553,0.4710931016492173,,,,372.72,0.5912905528674546,0.4087094471325454,1.0,372.72,372.72,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Wheat_2017_R1,272,Wheat,2017,1,1065.98,13.0,0.4367717968442184,0.8626991125537063,0.9306741214656934,0.2930465494859457,1.5239492752197712,0.5941440016297179,,,,465.59,0.4367717968442184,0.5632282031557816,1.0,465.59,465.59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Wheat_2018_R1,272,Wheat,2018,1,950.69,12.0,0.5500215632856136,0.7848615216316569,0.9106122921246672,0.3426443448542088,1.5274209283519693,0.6146793999212329,,,,522.9,0.5500215632856136,0.4499784367143864,1.0,522.9,522.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Wheat_2019_R1,272,Wheat,2019,1,1084.7,15.0,0.5559048584862174,0.8532589656126117,0.9426569558403244,0.3690820906994476,1.377157858712919,0.5085422191037665,,,,602.99,0.5559048584862174,0.4440951415137826,1.0,602.99,602.99,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Wheat_2020_R1,272,Wheat,2020,1,2927.3,16.0,0.5792163427048816,0.7921360981108873,0.90812352679944,0.3689774752142769,1.4835575280699878,0.5350802721550151,,,,1695.54,0.5792163427048816,0.4207836572951183,1.0,1695.54,1695.54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Wheat_2021_R1,272,Wheat,2021,1,1398.14,13.0,0.4134206874848012,0.7628563663152473,0.9105168295020526,0.2482676335350742,1.705711976669808,0.6650080523842804,,,,578.02,0.4134206874848012,0.5865793125151988,1.0,578.02,578.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Wheat_2022_R1,272,Wheat,2022,1,1182.16,16.0,0.509220410096772,0.8265463219868714,0.9076859308384648,0.3196580825636122,1.552284977220043,0.5598684596704484,,,,601.98,0.509220410096772,0.490779589903228,1.0,601.98,601.98,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
272_Wheat_2023_R1,272,Wheat,2023,1,1626.3200000000002,13.0,0.453600767376654,0.7685018938462292,0.9054614098086472,0.2818097954658702,1.6053695419067566,0.6258874223916643,,,,737.7,0.453600767376654,0.546399232623346,1.0,737.7,737.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Maize_2010_R1,273,Maize,2010,1,14055.0,5.0,0.9803628601921024,0.9997865528281747,0.9999999999999998,0.9614804420454732,0.0991119559809956,0.061581720683527,,,,13779.0,0.9803628601921024,0.0196371398078974,,,,,,,,,13779.0,0.9803628601921025,0.019637139807897497,,0,0,capacity_history_insufficient,,capacity_history_insufficient
273_Maize_2011_R1,273,Maize,2011,1,13378.0,7.0,0.9695021677380774,0.9973837643892958,0.9998505008222452,0.9405352213603638,0.1584229037330301,0.0814132676218067,,,,12970.0,0.9695021677380774,0.0304978322619225,1.0,12970.0,12970.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Maize_2012_R1,273,Maize,2012,1,12971.0,5.0,0.9768714825379692,0.9955284866240072,0.9999999999999996,0.954518468492374,0.1332626800217292,0.0828007585705396,,,,12671.0,0.9768714825379692,0.0231285174620307,1.0,12671.0,12671.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Maize_2013_R1,273,Maize,2013,1,10972.0,5.0,0.9859642726941306,0.9993620123951876,1.0,0.9722389666787128,0.0841302179280683,0.0522730434508222,,,,10818.0,0.9859642726941306,0.0140357273058694,1.0,10818.0,10818.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Maize_2014_R1,273,Maize,2014,1,13155.55,9.0,0.9721425558034442,0.9925932401153884,0.9994063342087558,0.9453392032909588,0.1616897091687823,0.0735881579136553,,,,12789.07,0.9721425558034442,0.0278574441965557,1.0,12789.07,12789.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Maize_2015_R1,273,Maize,2015,1,15324.32,8.0,0.984158514048258,0.9967111101830294,0.999633915240611,0.9686679402441332,0.1000247238732471,0.0481017243660738,,,,15081.56,0.984158514048258,0.015841485951742,1.0,15081.56,15081.56,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Maize_2016_R1,273,Maize,2016,1,20531.120000000003,8.0,0.9889153636041288,0.9985441612537456,0.9997886135778272,0.9780268493794982,0.0703357253040115,0.0338243340311419,,,,20303.54,0.9889153636041288,0.0110846363958713,1.0,20303.54,20303.54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Maize_2017_R1,273,Maize,2017,1,23180.81,8.0,0.9906940266539436,0.9988719117235334,0.9998904266071804,0.9815258974012736,0.0604284188646375,0.0290599267415912,,,,22965.09,0.9906940266539436,0.0093059733460565,1.0,22965.09,22965.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Maize_2018_R1,273,Maize,2018,1,27710.66,12.0,0.9918067631734502,0.9992035555991808,0.999937930024041,0.9837156313549876,0.0547910151297171,0.0220495265423317,,,,27483.62,0.9918067631734502,0.0081932368265498,1.0,27483.62,27483.62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Maize_2019_R1,273,Maize,2019,1,31285.81,8.0,0.9911646845646636,0.9997311880370044,0.9999089043882832,0.9824716183002304,0.0542511993945132,0.0260893121095808,,,,31009.39,0.9911646845646636,0.0088353154353363,1.0,31009.39,31009.39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Maize_2020_R1,273,Maize,2020,1,29169.4,7.0,0.992249754880114,0.9991998464143932,0.9999862869993896,0.9845840969370724,0.0533848528274588,0.0274343873756842,,,,28943.33,0.992249754880114,0.0077502451198858,1.0,28943.33,28943.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Maize_2021_R1,273,Maize,2021,1,22088.85,9.0,0.9917483255126456,0.9984209227732542,0.9997967300244238,0.9835884190206482,0.0579376375558125,0.0263685552006943,,,,21906.58,0.9917483255126456,0.0082516744873545,1.0,21906.58,21906.58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Maize_2022_R1,273,Maize,2022,1,20575.48,10.0,0.941932338881037,0.984900473767805,0.9993895646662918,0.8884230793499619,0.2934304013363343,0.1274352041230265,,,,19380.71,0.941932338881037,0.058067661118963,1.0,19380.71,19380.71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Maize_2023_R1,273,Maize,2023,1,30794.49,11.0,0.9913010411927587,0.99935280629749,0.9999805159949068,0.9827308382740524,0.0552739066027749,0.0230510094539156,,,,30526.61,0.9913010411927587,0.0086989588072412,1.0,30526.61,30526.61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Palm Oil_2010_R1,273,Palm Oil,2010,1,14.0,3.0,0.7857142857142857,1.0,1.0,0.6428571428571428,0.6559757323365466,0.5970948432879915,,,,11.0,0.7857142857142857,0.2142857142857143,,,,,,,,,11.0,0.7857142857142857,0.2142857142857143,,0,0,capacity_history_insufficient,,capacity_history_insufficient
273_Palm Oil_2011_R1,273,Palm Oil,2011,1,26.0,3.0,0.9230769230769232,1.0,1.0,0.8550295857988169,0.3245083869310702,0.2953802631540598,,,,24.0,0.9230769230769232,0.0769230769230768,1.0,24.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Palm Oil_2012_R1,273,Palm Oil,2012,1,155.0,7.0,0.6903225806451613,0.9096774193548384,0.9741935483870964,0.5045161290322581,1.0636601540000976,0.546613189985404,,,,107.0,0.6903225806451613,0.3096774193548387,1.0,107.0,107.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Palm Oil_2013_R1,273,Palm Oil,2013,1,108.0,5.0,0.5185185185185185,0.8796296296296295,1.0,0.3468792866941014,1.2593476755938746,0.7824767056029194,,,,56.0,0.5185185185185185,0.4814814814814815,1.0,56.0,0.0,0.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,Type C,New-origin dependent,capacity_available
273_Palm Oil_2014_R1,273,Palm Oil,2014,1,192.91,7.0,0.4492250272147634,0.8834689751697682,0.9946088849722664,0.3291088156587983,1.285413423631894,0.6605718276642565,,,,86.66,0.4492250272147634,0.5507749727852367,1.0,86.66,86.66,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Palm Oil_2015_R1,273,Palm Oil,2015,1,388.75,9.0,0.4148424437299036,0.837710610932476,0.9356913183279744,0.3087486787771012,1.4329481523224663,0.6521628089831787,,,,161.27,0.4148424437299036,0.5851575562700964,1.0,161.27,161.27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Palm Oil_2016_R1,273,Palm Oil,2016,1,298.29,9.0,0.5344463441617219,0.9245365248583596,0.9816286164470818,0.3904115617770609,1.1918929763938293,0.5424538705273392,,,,159.42,0.5344463441617219,0.4655536558382781,1.0,159.42,159.42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Palm Oil_2017_R1,273,Palm Oil,2017,1,566.1,11.0,0.5555555555555556,0.9153683094859564,0.9896131425543188,0.3966082963165166,1.1636758370109672,0.4852905171512951,,,,314.5,0.5555555555555556,0.4444444444444444,1.0,314.5,314.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Palm Oil_2018_R1,273,Palm Oil,2018,1,595.78,8.0,0.6045016616872,0.9864715163315316,0.998757930779818,0.4923722767979181,0.8363397943642055,0.4021944246091116,,,,360.15,0.6045016616872,0.3954983383128,1.0,360.15,360.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Palm Oil_2019_R1,273,Palm Oil,2019,1,550.57,6.0,0.8762010280255008,0.9848702254027644,0.9989647093012696,0.773858170580253,0.5056049870212609,0.2821835160938711,,,,482.41,0.8762010280255008,0.1237989719744991,1.0,482.41,482.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Palm Oil_2020_R1,273,Palm Oil,2020,1,355.37,7.0,0.7382165067394546,0.974027070377353,0.9939499676393616,0.5863874250901829,0.790041733084861,0.4060011370352351,,,,262.34,0.7382165067394546,0.2617834932605454,1.0,262.34,262.34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Palm Oil_2021_R1,273,Palm Oil,2021,1,399.84,9.0,0.5128301320528211,0.8803271308523408,0.9796418567426968,0.3426176367906106,1.329986221505662,0.6053028148438316,,,,205.05,0.5128301320528211,0.4871698679471788,1.0,205.05,205.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Palm Oil_2022_R1,273,Palm Oil,2022,1,704.51,12.0,0.4504407318561837,0.9119955713900442,0.9596599054662104,0.3873968983513417,1.2143797222567734,0.4887023511971277,,,,317.34,0.4504407318561837,0.5495592681438163,1.0,317.34,317.34,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Palm Oil_2023_R1,273,Palm Oil,2023,1,682.68,13.0,0.5034716118825804,0.8961592547020565,0.9840188668190072,0.3412634379988424,1.3127904636021444,0.5118192527985733,,,,343.71,0.5034716118825804,0.4965283881174196,1.0,343.71,343.71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Rice_2010_R1,273,Rice,2010,1,33.0,6.0,0.3939393939393939,0.8181818181818181,0.9696969696969696,0.2598714416896235,1.5143087122867465,0.8451517842063685,,,,13.0,0.3939393939393939,0.6060606060606061,,,,,,,,,13.0,0.3939393939393939,0.6060606060606061,,0,0,capacity_history_insufficient,,capacity_history_insufficient
273_Rice_2011_R1,273,Rice,2011,1,88.0,5.0,0.8409090909090909,0.9772727272727272,1.0,0.7208161157024794,0.5805986077944683,0.3607461979793777,,,,74.0,0.8409090909090909,0.159090909090909,1.0,74.0,0.0,0.0,74.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,1,Type C,New-origin dependent,capacity_available
273_Rice_2012_R1,273,Rice,2012,1,140.0,7.0,0.6785714285714286,0.9071428571428573,0.9714285714285712,0.4974489795918367,1.0587868851821751,0.5441088252179515,,,,95.0,0.6785714285714286,0.3214285714285714,1.0,95.0,95.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Rice_2013_R1,273,Rice,2013,1,82.0,5.0,0.6097560975609756,0.9268292682926828,0.9999999999999998,0.4321832242712671,1.1036089060571113,0.6857107674244001,,,,50.0,0.6097560975609756,0.3902439024390244,1.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Rice_2014_R1,273,Rice,2014,1,3.73,6.0,0.8096514745308311,0.970509383378016,0.9946380697050936,0.6689547110954582,0.7088331322437776,0.3956073035568578,,,,3.02,0.8096514745308311,0.1903485254691689,1.0,3.02,3.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Rice_2015_R1,273,Rice,2015,1,36.9,8.0,0.6775067750677507,0.9143631436314364,0.9953929539295392,0.4937043646859232,1.0124557106662764,0.4868882776326494,,,,25.0,0.6775067750677507,0.3224932249322493,1.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Rice_2016_R1,273,Rice,2016,1,265.98,9.0,0.9011203849913528,0.985901195578615,0.996653883750658,0.8164736383193266,0.4296717455655687,0.1955520386935032,,,,239.68,0.9011203849913528,0.0988796150086472,1.0,239.68,239.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Rice_2017_R1,273,Rice,2017,1,28.910000000000004,9.0,0.6056727775856104,0.8900034590107228,0.9816672431684536,0.413790409315471,1.2009897274761396,0.5465939803623288,,,,17.51,0.6056727775856104,0.3943272224143895,1.0,17.51,17.51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Rice_2018_R1,273,Rice,2018,1,3.15,5.0,0.4666666666666667,0.8539682539682539,1.0,0.3124111866969009,1.3163239232888562,0.817878038735933,,,,1.47,0.4666666666666667,0.5333333333333333,1.0,1.47,1.47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Rice_2019_R1,273,Rice,2019,1,44.04,3.0,0.9990917347865576,0.9999999999999996,0.9999999999999996,0.9981848101098744,0.0077800681300458,0.007081723197797,,,,44.0,0.9990917347865576,0.0009082652134423,1.0,44.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Rice_2020_R1,273,Rice,2020,1,61.25,7.0,0.6120816326530613,0.9737142857142858,0.9929795918367348,0.4887325481049562,0.8854659825638804,0.4550395006643807,,,,37.49,0.6120816326530613,0.3879183673469387,1.0,37.49,37.49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
273_Rice_2021_R1,273,Rice,2021,1,124.85,4.0,0.7352022426912295,0.9999199038846616,1.0,0.610555391339451,0.579473897754365,0.4180020593074103,,,,91.79,0.7352022426912295,0.2647977573087705,1.0,91.79,91.79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,Type A,Existing-network resilient,capacity_available
